"Team","Conference","ID","Season"
"Yale","Ivy League",484420,"2019-20"
"Youngstown St.","Horizon",484422,"2019-20"
"A&M-Corpus Christi","Southland",506396,"2020-21"
"Abilene Christian","Southland",505812,"2020-21"
"Air Force","Mountain West",506306,"2020-21"
"Akron","MAC",505813,"2020-21"
"Alabama","SEC",505816,"2020-21"
"Alabama A&M","SWAC",505814,"2020-21"
"Alabama St.","SWAC",505815,"2020-21"
"Albany (NY)","America East",505818,"2020-21"
"Alcorn","SWAC",505819,"2020-21"
"American","Patriot",505820,"2020-21"
"App State","Sun Belt",505821,"2020-21"
"Arizona","Pac-12",505823,"2020-21"
"Arizona St.","Pac-12",505822,"2020-21"
"Ark.-Pine Bluff","SWAC",506367,"2020-21"
"Arkansas","SEC",505825,"2020-21"
"Arkansas St.","Sun Belt",505824,"2020-21"
"Army West Point","Patriot",506307,"2020-21"
"Auburn","SEC",505827,"2020-21"
"Austin Peay","OVC",505828,"2020-21"
"BYU","WCC",505859,"2020-21"
"Ball St.","MAC",505829,"2020-21"
"Baylor","Big 12",505851,"2020-21"
"Bellarmine","ASUN",506807,"2020-21"
"Belmont","OVC",506394,"2020-21"
"Bethune-Cookman","MEAC",505852,"2020-21"
"Binghamton","America East",505853,"2020-21"
"Boise St.","Mountain West",505854,"2020-21"
"Boston College","ACC",505855,"2020-21"
"Boston U.","Patriot",505856,"2020-21"
"Bowling Green","MAC",505857,"2020-21"
"Bradley","MVC",505858,"2020-21"
"Brown","Ivy League",505860,"2020-21"
"Bryant","NEC",505861,"2020-21"
"Bucknell","Patriot",505862,"2020-21"
"Buffalo","MAC",505863,"2020-21"
"Butler","Big East",505864,"2020-21"
"CSU Bakersfield","Big West",505866,"2020-21"
"CSUN","Big West",505890,"2020-21"
"Cal Poly","Big West",505865,"2020-21"
"Cal St. Fullerton","Big West",505868,"2020-21"
"California","Pac-12",505893,"2020-21"
"California Baptist","WAC",505810,"2020-21"
"Campbell","Big South",505898,"2020-21"
"Canisius","MAAC",505899,"2020-21"
"Central Ark.","Southland",506359,"2020-21"
"Central Conn. St.","NEC",505900,"2020-21"
"Central Mich.","MAC",505902,"2020-21"
"Charleston So.","Big South",505850,"2020-21"
"Charlotte","C-USA",506106,"2020-21"
"Chattanooga","SoCon",506290,"2020-21"
"Chicago St.","WAC",505903,"2020-21"
"Cincinnati","AAC",505904,"2020-21"
"Clemson","ACC",505905,"2020-21"
"Cleveland St.","Horizon",505906,"2020-21"
"Coastal Carolina","Sun Belt",505907,"2020-21"
"Col. of Charleston","CAA",506360,"2020-21"
"Colgate","Patriot",505908,"2020-21"
"Colorado","Pac-12",505910,"2020-21"
"Colorado St.","Mountain West",505909,"2020-21"
"Columbia","Ivy League",505911,"2020-21"
"Coppin St.","MEAC",505913,"2020-21"
"Cornell","Ivy League",505914,"2020-21"
"Creighton","Big East",505915,"2020-21"
"Dartmouth","Ivy League",505916,"2020-21"
"Davidson","Atlantic 10",505917,"2020-21"
"Dayton","Atlantic 10",505918,"2020-21"
"DePaul","Big East",505919,"2020-21"
"Delaware","CAA",505921,"2020-21"
"Delaware St.","MEAC",505920,"2020-21"
"Denver","Summit League",505922,"2020-21"
"Detroit Mercy","Horizon",505923,"2020-21"
"Dixie St.","WAC",506731,"2020-21"
"Drake","MVC",505924,"2020-21"
"Drexel","CAA",505925,"2020-21"
"Duke","ACC",505926,"2020-21"
"Duquesne","Atlantic 10",505927,"2020-21"
"ETSU","SoCon",505929,"2020-21"
"East Carolina","AAC",505928,"2020-21"
"Eastern Ill.","OVC",505950,"2020-21"
"Eastern Ky.","OVC",505951,"2020-21"
"Eastern Mich.","MAC",505952,"2020-21"
"Eastern Wash.","Big Sky",505953,"2020-21"
"Elon","CAA",506361,"2020-21"
"Evansville","MVC",505954,"2020-21"
"FGCU","ASUN",506398,"2020-21"
"FIU","C-USA",505959,"2020-21"
"Fairfield","MAAC",505955,"2020-21"
"Fairleigh Dickinson","NEC",505956,"2020-21"
"Fla. Atlantic","C-USA",505958,"2020-21"
"Florida","SEC",505961,"2020-21"
"Florida A&M","MEAC",505957,"2020-21"
"Florida St.","ACC",505960,"2020-21"
"Fordham","Atlantic 10",505962,"2020-21"
"Fresno St.","Mountain West",505867,"2020-21"
"Furman","SoCon",505963,"2020-21"
"Ga. Southern","Sun Belt",505967,"2020-21"
"Gardner-Webb","Big South",506362,"2020-21"
"George Mason","Atlantic 10",505964,"2020-21"
"George Washington","Atlantic 10",505965,"2020-21"
"Georgetown","Big East",505966,"2020-21"
"Georgia","SEC",505990,"2020-21"
"Georgia St.","Sun Belt",505968,"2020-21"
"Georgia Tech","ACC",505969,"2020-21"
"Gonzaga","WCC",505991,"2020-21"
"Grambling","SWAC",505992,"2020-21"
"Grand Canyon","WAC",506363,"2020-21"
"Green Bay","Horizon",506351,"2020-21"
"Hampton","Big South",505993,"2020-21"
"Hartford","America East",505994,"2020-21"
"Harvard","Ivy League",505995,"2020-21"
"Hawaii","Big West",505996,"2020-21"
"High Point","Big South",506395,"2020-21"
"Hofstra","CAA",505997,"2020-21"
"Holy Cross","Patriot",505998,"2020-21"
"Houston","AAC",506000,"2020-21"
"Houston Baptist","Southland",505999,"2020-21"
"Howard","MEAC",506001,"2020-21"
"IUPUI","Horizon",506368,"2020-21"
"Idaho","Big Sky",506003,"2020-21"
"Idaho St.","Big Sky",506002,"2020-21"
"Illinois","Big Ten",506005,"2020-21"
"Illinois St.","MVC",506004,"2020-21"
"Indiana","Big Ten",506008,"2020-21"
"Indiana St.","MVC",506007,"2020-21"
"Iona","MAAC",506010,"2020-21"
"Iowa","Big Ten",506012,"2020-21"
"Iowa St.","Big 12",506011,"2020-21"
"Jackson St.","SWAC",506013,"2020-21"
"Jacksonville","ASUN",506015,"2020-21"
"Jacksonville St.","OVC",506014,"2020-21"
"James Madison","CAA",506016,"2020-21"
"Kansas","Big 12",506018,"2020-21"
"Kansas City","Summit League",506369,"2020-21"
"Kansas St.","Big 12",506017,"2020-21"
"Kennesaw St.","ASUN",506364,"2020-21"
"Kent St.","MAC",506019,"2020-21"
"Kentucky","SEC",506020,"2020-21"
"LIU","NEC",506026,"2020-21"
"LMU (CA)","WCC",506053,"2020-21"
"LSU","SEC",506028,"2020-21"
"La Salle","Atlantic 10",506021,"2020-21"
"Lafayette","Patriot",506022,"2020-21"
"Lamar University","Southland",506023,"2020-21"
"Lehigh","Patriot",506024,"2020-21"
"Liberty","ASUN",506025,"2020-21"
"Lipscomb","ASUN",506397,"2020-21"
"Little Rock","Sun Belt",505826,"2020-21"
"Long Beach St.","Big West",505869,"2020-21"
"Longwood","Big South",506027,"2020-21"
"Louisiana","Sun Belt",506261,"2020-21"
"Louisiana Tech","C-USA",506029,"2020-21"
"Louisville","ACC",506050,"2020-21"
"Loyola Chicago","MVC",506054,"2020-21"
"Loyola Maryland","Patriot",506052,"2020-21"
"Maine","America East",506055,"2020-21"
"Manhattan","MAAC",506056,"2020-21"
"Marist","MAAC",506057,"2020-21"
"Marquette","Big East",506058,"2020-21"
"Marshall","C-USA",506059,"2020-21"
"Maryland","Big Ten",506061,"2020-21"
"Massachusetts","Atlantic 10",506063,"2020-21"
"McNeese","Southland",506064,"2020-21"
"Memphis","AAC",506065,"2020-21"
"Mercer","SoCon",506066,"2020-21"
"Merrimack","NEC",506400,"2020-21"
"Miami (FL)","ACC",506068,"2020-21"
"Miami (OH)","MAC",506067,"2020-21"
"Michigan","Big Ten",506090,"2020-21"
"Michigan St.","Big Ten",506069,"2020-21"
"Middle Tenn.","C-USA",506091,"2020-21"
"Milwaukee","Horizon",506353,"2020-21"
"Minnesota","Big Ten",506092,"2020-21"
"Mississippi St.","SEC",506093,"2020-21"
"Mississippi Val.","SWAC",506094,"2020-21"
"Missouri","SEC",506096,"2020-21"
"Missouri St.","MVC",506259,"2020-21"
"Monmouth","MAAC",506097,"2020-21"
"Montana","Big Sky",506099,"2020-21"
"Montana St.","Big Sky",506098,"2020-21"
"Morehead St.","OVC",506100,"2020-21"
"Morgan St.","MEAC",506101,"2020-21"
"Mount St. Mary's","NEC",506102,"2020-21"
"Murray St.","OVC",506103,"2020-21"
"N.C. A&T","MEAC",506141,"2020-21"
"N.C. Central","MEAC",506142,"2020-21"
"NC State","ACC",506143,"2020-21"
"NJIT","America East",506134,"2020-21"
"Navy","Patriot",506308,"2020-21"
"Nebraska","Big Ten",506109,"2020-21"
"Nevada","Mountain West",506132,"2020-21"
"New Hampshire","America East",506133,"2020-21"
"New Mexico","Mountain West",506136,"2020-21"
"New Mexico St.","WAC",506135,"2020-21"
"New Orleans","Southland",506137,"2020-21"
"Niagara","MAAC",506138,"2020-21"
"Nicholls","Southland",506139,"2020-21"
"Norfolk St.","MEAC",506140,"2020-21"
"North Ala.","ASUN",505811,"2020-21"
"North Carolina","ACC",506105,"2020-21"
"North Dakota","Summit League",506145,"2020-21"
"North Dakota St.","Summit League",506144,"2020-21"
"North Florida","ASUN",506390,"2020-21"
"North Texas","C-USA",506146,"2020-21"
"Northeastern","CAA",506148,"2020-21"
"Northern Ariz.","Big Sky",506149,"2020-21"
"Northern Colo.","Big Sky",506150,"2020-21"
"Northern Ill.","MAC",506151,"2020-21"
"Northern Ky.","Horizon",506153,"2020-21"
"Northwestern","Big Ten",506155,"2020-21"
"Northwestern St.","Southland",506154,"2020-21"
"Notre Dame","ACC",506156,"2020-21"
"Oakland","Horizon",506157,"2020-21"
"Ohio","MAC",506159,"2020-21"
"Ohio St.","Big Ten",506158,"2020-21"
"Oklahoma","Big 12",506161,"2020-21"
"Oklahoma St.","Big 12",506160,"2020-21"
"Old Dominion","C-USA",506162,"2020-21"
"Ole Miss","SEC",506095,"2020-21"
"Omaha","Summit League",506130,"2020-21"
"Oral Roberts","Summit League",506163,"2020-21"
"Oregon","Pac-12",506165,"2020-21"
"Oregon St.","Pac-12",506164,"2020-21"
"Pacific","WCC",506166,"2020-21"
"Penn","Ivy League",506169,"2020-21"
"Penn St.","Big Ten",506168,"2020-21"
"Pepperdine","WCC",506190,"2020-21"
"Pittsburgh","ACC",506191,"2020-21"
"Portland","WCC",506193,"2020-21"
"Portland St.","Big Sky",506192,"2020-21"
"Prairie View","SWAC",506194,"2020-21"
"Presbyterian","Big South",506365,"2020-21"
"Princeton","Ivy League",506195,"2020-21"
"Providence","Big East",506196,"2020-21"
"Purdue","Big Ten",506197,"2020-21"
"Purdue Fort Wayne","Horizon",506009,"2020-21"
"Quinnipiac","MAAC",506198,"2020-21"
"Radford","Big South",506199,"2020-21"
"Rhode Island","Atlantic 10",506200,"2020-21"
"Rice","C-USA",506201,"2020-21"
"Richmond","Atlantic 10",506202,"2020-21"
"Rider","MAAC",506203,"2020-21"
"Robert Morris","Horizon",506204,"2020-21"
"Rutgers","Big Ten",506205,"2020-21"
"SFA","Southland",506263,"2020-21"
"SIUE","OVC",506254,"2020-21"
"SMU","AAC",506255,"2020-21"
"Sacramento St.","Big Sky",505891,"2020-21"
"Sacred Heart","NEC",506206,"2020-21"
"Saint Francis (PA)","NEC",506209,"2020-21"
"Saint Joseph's","Atlantic 10",506231,"2020-21"
"Saint Louis","Atlantic 10",506232,"2020-21"
"Saint Mary's (CA)","WCC",506233,"2020-21"
"Saint Peter's","MAAC",506234,"2020-21"
"Sam Houston","Southland",506235,"2020-21"
"Samford","SoCon",506236,"2020-21"
"San Diego","WCC",506238,"2020-21"
"San Diego St.","Mountain West",506237,"2020-21"
"San Francisco","WCC",506239,"2020-21"
"San Jose St.","Mountain West",506240,"2020-21"
"Santa Clara","WCC",506241,"2020-21"
"Seattle U","WAC",506366,"2020-21"
"Seton Hall","Big East",506242,"2020-21"
"Siena","MAAC",506243,"2020-21"
"South Alabama","Sun Belt",506244,"2020-21"
"South Carolina","SEC",506246,"2020-21"
"South Carolina St.","MEAC",506245,"2020-21"
"South Dakota","Summit League",506248,"2020-21"
"South Dakota St.","Summit League",506247,"2020-21"
"South Fla.","AAC",506249,"2020-21"
"Southeast Mo. St.","OVC",506250,"2020-21"
"Southeastern La.","Southland",506251,"2020-21"
"Southern California","Pac-12",506252,"2020-21"
"Southern Ill.","MVC",506253,"2020-21"
"Southern Miss.","C-USA",506256,"2020-21"
"Southern U.","SWAC",506257,"2020-21"
"Southern Utah","Big Sky",506258,"2020-21"
"St. Bonaventure","Atlantic 10",506207,"2020-21"
"St. Francis Brooklyn","NEC",506208,"2020-21"
"St. John's (NY)","Big East",506230,"2020-21"
"Stanford","Pac-12",506262,"2020-21"
"Stetson","ASUN",506264,"2020-21"
"Stony Brook","America East",506265,"2020-21"
"Syracuse","ACC",506266,"2020-21"
"TCU","Big 12",506294,"2020-21"
"Tarleton St.","WAC",506573,"2020-21"
"Temple","AAC",506267,"2020-21"
"Tennessee","SEC",506291,"2020-21"
"Tennessee St.","OVC",506268,"2020-21"
"Tennessee Tech","OVC",506269,"2020-21"
"Texas","Big 12",506298,"2020-21"
"Texas A&M","SEC",506293,"2020-21"
"Texas Southern","SWAC",506295,"2020-21"
"Texas St.","Sun Belt",506260,"2020-21"
"Texas Tech","Big 12",506296,"2020-21"
"Toledo","MAC",506301,"2020-21"
"Towson","CAA",506302,"2020-21"
"Troy","Sun Belt",506303,"2020-21"
"Tulane","AAC",506304,"2020-21"
"Tulsa","AAC",506305,"2020-21"
"UAB","C-USA",505817,"2020-21"
"UC Davis","Big West",505894,"2020-21"
"UC Irvine","Big West",505895,"2020-21"
"UC Riverside","Big West",505897,"2020-21"
"UC San Diego","Big West",506842,"2020-21"
"UC Santa Barbara","Big West",505892,"2020-21"
"UCF","AAC",505901,"2020-21"
"UCLA","Pac-12",505896,"2020-21"
"UConn","Big East",505912,"2020-21"
"UIC","Horizon",506006,"2020-21"
"UIW","Southland",506391,"2020-21"
"ULM","Sun Belt",506147,"2020-21"
"UMBC","America East",506060,"2020-21"
"UMES","MEAC",506062,"2020-21"
"UMass Lowell","America East",506051,"2020-21"
"UNC Asheville","Big South",506104,"2020-21"
"UNC Greensboro","SoCon",506107,"2020-21"
"UNCW","CAA",506108,"2020-21"
"UNI","MVC",506152,"2020-21"
"UNLV","Mountain West",506131,"2020-21"
"USC Upstate","Big South",506393,"2020-21"
"UT Arlington","Sun Belt",506297,"2020-21"
"UT Martin","OVC",506292,"2020-21"
"UTEP","C-USA",506299,"2020-21"
"UTRGV","WAC",506167,"2020-21"
"UTSA","C-USA",506300,"2020-21"
"Utah","Pac-12",506330,"2020-21"
"Utah St.","Mountain West",506309,"2020-21"
"Utah Valley","WAC",506399,"2020-21"
"VCU","Atlantic 10",506335,"2020-21"
"Valparaiso","MVC",506331,"2020-21"
"Vanderbilt","SEC",506332,"2020-21"
"Vermont","America East",506333,"2020-21"
"Villanova","Big East",506334,"2020-21"
"Virginia","ACC",506337,"2020-21"
"Virginia Tech","ACC",506336,"2020-21"
"Wagner","NEC",506338,"2020-21"
"Wake Forest","ACC",506339,"2020-21"
"Washington","Pac-12",506341,"2020-21"
"Washington St.","Pac-12",506340,"2020-21"
"Weber St.","Big Sky",506342,"2020-21"
"West Virginia","Big 12",506343,"2020-21"
"Western Caro.","SoCon",506344,"2020-21"
"Western Ill.","Summit League",506345,"2020-21"
"Western Ky.","C-USA",506346,"2020-21"
"Western Mich.","MAC",506347,"2020-21"
"Wichita St.","AAC",506348,"2020-21"
"William & Mary","CAA",506349,"2020-21"
"Winthrop","Big South",506350,"2020-21"
"Wisconsin","Big Ten",506352,"2020-21"
"Wofford","SoCon",506392,"2020-21"
"Wright St.","Horizon",506354,"2020-21"
"Wyoming","Mountain West",506355,"2020-21"
"Xavier","Big East",506356,"2020-21"
"Yale","Ivy League",506357,"2020-21"
"Youngstown St.","Horizon",506358,"2020-21"
"A&M-Corpus Christi","Southland",528811,"2021-22"
"Abilene Christian","WAC",527225,"2021-22"
"Air Force","Mountain West",528761,"2021-22"
"Akron","MAC",527226,"2021-22"
"Alabama","SEC",527229,"2021-22"
"Alabama A&M","SWAC",527227,"2021-22"
"Alabama St.","SWAC",527228,"2021-22"
"Albany (NY)","America East",527231,"2021-22"
"Alcorn","SWAC",527232,"2021-22"
"American","Patriot",527233,"2021-22"
"App State","Sun Belt",528474,"2021-22"
"Arizona","Pac-12",528476,"2021-22"
"Arizona St.","Pac-12",528475,"2021-22"
"Ark.-Pine Bluff","SWAC",528802,"2021-22"
"Arkansas","SEC",528478,"2021-22"
"Arkansas St.","Sun Belt",528477,"2021-22"
"Army West Point","Patriot",528762,"2021-22"
"Auburn","SEC",528480,"2021-22"
"Austin Peay","OVC",528481,"2021-22"
"BYU","WCC",528492,"2021-22"
"Ball St.","MAC",528482,"2021-22"
"Baylor","Big 12",528484,"2021-22"
"Bellarmine","ASUN",528759,"2021-22"
"Belmont","OVC",528809,"2021-22"
"Bethune-Cookman","SWAC",528485,"2021-22"
"Binghamton","America East",528486,"2021-22"
"Boise St.","Mountain West",528487,"2021-22"
"Boston College","ACC",528488,"2021-22"
"Boston U.","Patriot",528489,"2021-22"
"Bowling Green","MAC",528490,"2021-22"
"Bradley","MVC",528491,"2021-22"
"Brown","Ivy League",528493,"2021-22"
"Bryant","NEC",528494,"2021-22"
"Bucknell","Patriot",528495,"2021-22"
"Buffalo","MAC",528496,"2021-22"
"Butler","Big East",528497,"2021-22"
"CSU Bakersfield","Big West",528499,"2021-22"
"CSUN","Big West",528503,"2021-22"
"Cal Poly","Big West",528498,"2021-22"
"Cal St. Fullerton","Big West",528501,"2021-22"
"California","Pac-12",528506,"2021-22"
"California Baptist","WAC",527223,"2021-22"
"Campbell","Big South",528511,"2021-22"
"Canisius","MAAC",528512,"2021-22"
"Central Ark.","ASUN",528794,"2021-22"
"Central Conn. St.","NEC",528513,"2021-22"
"Central Mich.","MAC",528515,"2021-22"
"Charleston So.","Big South",528483,"2021-22"
"Charlotte","C-USA",528639,"2021-22"
"Chattanooga","SoCon",528743,"2021-22"
"Chicago St.","WAC",528516,"2021-22"
"Cincinnati","AAC",528517,"2021-22"
"Clemson","ACC",528518,"2021-22"
"Cleveland St.","Horizon",528519,"2021-22"
"Coastal Carolina","Sun Belt",528520,"2021-22"
"Col. of Charleston","CAA",528795,"2021-22"
"Colgate","Patriot",528521,"2021-22"
"Colorado","Pac-12",528523,"2021-22"
"Colorado St.","Mountain West",528522,"2021-22"
"Columbia","Ivy League",528524,"2021-22"
"Coppin St.","MEAC",528526,"2021-22"
"Cornell","Ivy League",528527,"2021-22"
"Creighton","Big East",528528,"2021-22"
"Dartmouth","Ivy League",528529,"2021-22"
"Davidson","Atlantic 10",528530,"2021-22"
"Dayton","Atlantic 10",528531,"2021-22"
"DePaul","Big East",528532,"2021-22"
"Delaware","CAA",528534,"2021-22"
"Delaware St.","MEAC",528533,"2021-22"
"Denver","Summit League",528535,"2021-22"
"Detroit Mercy","Horizon",528536,"2021-22"
"Dixie St.","WAC",528758,"2021-22"
"Drake","MVC",528537,"2021-22"
"Drexel","CAA",528538,"2021-22"
"Duke","ACC",528539,"2021-22"
"Duquesne","Atlantic 10",528540,"2021-22"
"ETSU","SoCon",528542,"2021-22"
"East Carolina","AAC",528541,"2021-22"
"Eastern Ill.","OVC",528543,"2021-22"
"Eastern Ky.","ASUN",528544,"2021-22"
"Eastern Mich.","MAC",528545,"2021-22"
"Eastern Wash.","Big Sky",528546,"2021-22"
"Elon","CAA",528796,"2021-22"
"Evansville","MVC",528547,"2021-22"
"FGCU","ASUN",528813,"2021-22"
"FIU","C-USA",528552,"2021-22"
"Fairfield","MAAC",528548,"2021-22"
"Fairleigh Dickinson","NEC",528549,"2021-22"
"Fla. Atlantic","C-USA",528551,"2021-22"
"Florida","SEC",528554,"2021-22"
"Florida A&M","SWAC",528550,"2021-22"
"Florida St.","ACC",528553,"2021-22"
"Fordham","Atlantic 10",528555,"2021-22"
"Fresno St.","Mountain West",528500,"2021-22"
"Furman","SoCon",528556,"2021-22"
"Ga. Southern","Sun Belt",528560,"2021-22"
"Gardner-Webb","Big South",528797,"2021-22"
"George Mason","Atlantic 10",528557,"2021-22"
"George Washington","Atlantic 10",528558,"2021-22"
"Georgetown","Big East",528559,"2021-22"
"Georgia","SEC",528563,"2021-22"
"Georgia St.","Sun Belt",528561,"2021-22"
"Georgia Tech","ACC",528562,"2021-22"
"Gonzaga","WCC",528564,"2021-22"
"Grambling","SWAC",528565,"2021-22"
"Grand Canyon","WAC",528798,"2021-22"
"Green Bay","Horizon",528786,"2021-22"
"Hampton","Big South",528566,"2021-22"
"Hartford","America East",528567,"2021-22"
"Harvard","Ivy League",528568,"2021-22"
"Hawaii","Big West",528569,"2021-22"
"High Point","Big South",528810,"2021-22"
"Hofstra","CAA",528570,"2021-22"
"Holy Cross","Patriot",528571,"2021-22"
"Houston","AAC",528573,"2021-22"
"Houston Baptist","Southland",528572,"2021-22"
"Howard","MEAC",528574,"2021-22"
"IUPUI","Horizon",528803,"2021-22"
"Idaho","Big Sky",528576,"2021-22"
"Idaho St.","Big Sky",528575,"2021-22"
"Illinois","Big Ten",528578,"2021-22"
"Illinois St.","MVC",528577,"2021-22"
"Indiana","Big Ten",528581,"2021-22"
"Indiana St.","MVC",528580,"2021-22"
"Iona","MAAC",528583,"2021-22"
"Iowa","Big Ten",528585,"2021-22"
"Iowa St.","Big 12",528584,"2021-22"
"Jackson St.","SWAC",528586,"2021-22"
"Jacksonville","ASUN",528588,"2021-22"
"Jacksonville St.","ASUN",528587,"2021-22"
"James Madison","CAA",528589,"2021-22"
"Kansas","Big 12",528591,"2021-22"
"Kansas City","Summit League",528804,"2021-22"
"Kansas St.","Big 12",528590,"2021-22"
"Kennesaw St.","ASUN",528799,"2021-22"
"Kent St.","MAC",528592,"2021-22"
"Kentucky","SEC",528593,"2021-22"
"LIU","NEC",528599,"2021-22"
"LMU (CA)","WCC",528606,"2021-22"
"LSU","SEC",528601,"2021-22"
"La Salle","Atlantic 10",528594,"2021-22"
"Lafayette","Patriot",528595,"2021-22"
"Lamar University","WAC",528596,"2021-22"
"Lehigh","Patriot",528597,"2021-22"
"Liberty","ASUN",528598,"2021-22"
"Lipscomb","ASUN",528812,"2021-22"
"Little Rock","Sun Belt",528479,"2021-22"
"Long Beach St.","Big West",528502,"2021-22"
"Longwood","Big South",528600,"2021-22"
"Louisiana","Sun Belt",528734,"2021-22"
"Louisiana Tech","C-USA",528602,"2021-22"
"Louisville","ACC",528603,"2021-22"
"Loyola Chicago","MVC",528607,"2021-22"
"Loyola Maryland","Patriot",528605,"2021-22"
"Maine","America East",528608,"2021-22"
"Manhattan","MAAC",528609,"2021-22"
"Marist","MAAC",528610,"2021-22"
"Marquette","Big East",528611,"2021-22"
"Marshall","C-USA",528612,"2021-22"
"Maryland","Big Ten",528614,"2021-22"
"Massachusetts","Atlantic 10",528616,"2021-22"
"McNeese","Southland",528617,"2021-22"
"Memphis","AAC",528618,"2021-22"
"Mercer","SoCon",528619,"2021-22"
"Merrimack","NEC",528815,"2021-22"
"Miami (FL)","ACC",528621,"2021-22"
"Miami (OH)","MAC",528620,"2021-22"
"Michigan","Big Ten",528623,"2021-22"
"Michigan St.","Big Ten",528622,"2021-22"
"Middle Tenn.","C-USA",528624,"2021-22"
"Milwaukee","Horizon",528788,"2021-22"
"Minnesota","Big Ten",528625,"2021-22"
"Mississippi St.","SEC",528626,"2021-22"
"Mississippi Val.","SWAC",528627,"2021-22"
"Missouri","SEC",528629,"2021-22"
