"Team","Conference","ID","Season"
"North Florida","ASUN",22072,"2015-16"
"North Texas","C-USA",21926,"2015-16"
"Northeastern","CAA",21928,"2015-16"
"Northern Ariz.","Big Sky",21929,"2015-16"
"Northern Colo.","Big Sky",21930,"2015-16"
"Northern Ky.","Horizon",21933,"2015-16"
"Northwestern","Big Ten",21935,"2015-16"
"Northwestern St.","Southland",21934,"2015-16"
"Notre Dame","ACC",21936,"2015-16"
"Oakland","Horizon",21937,"2015-16"
"Ohio","MAC",21939,"2015-16"
"Ohio St.","Big Ten",21938,"2015-16"
"Oklahoma","Big 12",21941,"2015-16"
"Oklahoma St.","Big 12",21940,"2015-16"
"Old Dominion","C-USA",21942,"2015-16"
"Ole Miss","SEC",21895,"2015-16"
"Omaha","Summit League",21910,"2015-16"
"Oral Roberts","Summit League",21943,"2015-16"
"Oregon","Pac-12",21945,"2015-16"
"Oregon St.","Pac-12",21944,"2015-16"
"Pacific","WCC",21946,"2015-16"
"Penn","Ivy League",21949,"2015-16"
"Penn St.","Big Ten",21948,"2015-16"
"Pepperdine","WCC",21950,"2015-16"
"Pittsburgh","ACC",21951,"2015-16"
"Portland","WCC",21953,"2015-16"
"Portland St.","Big Sky",21952,"2015-16"
"Prairie View","SWAC",21954,"2015-16"
"Presbyterian","Big South",22067,"2015-16"
"Princeton","Ivy League",21955,"2015-16"
"Providence","Big East",21956,"2015-16"
"Purdue","Big Ten",21957,"2015-16"
"Purdue Fort Wayne","Summit League",21849,"2015-16"
"Quinnipiac","MAAC",21958,"2015-16"
"Radford","Big South",21959,"2015-16"
"Rhode Island","Atlantic 10",21960,"2015-16"
"Rice","C-USA",21961,"2015-16"
"Richmond","Atlantic 10",21962,"2015-16"
"Rider","MAAC",21963,"2015-16"
"Robert Morris","NEC",21964,"2015-16"
"Rutgers","Big Ten",21965,"2015-16"
"SFA","Southland",22004,"2015-16"
"SIUE","OVC",21995,"2015-16"
"SMU","AAC",21996,"2015-16"
"Sacramento St.","Big Sky",21770,"2015-16"
"Sacred Heart","NEC",21966,"2015-16"
"Saint Francis (PA)","NEC",21969,"2015-16"
"Saint Joseph's","Atlantic 10",21971,"2015-16"
"Saint Louis","Atlantic 10",21972,"2015-16"
"Saint Mary's (CA)","WCC",21973,"2015-16"
"Saint Peter's","MAAC",21974,"2015-16"
"Sam Houston","Southland",21975,"2015-16"
"Samford","SoCon",21976,"2015-16"
"San Diego","WCC",21978,"2015-16"
"San Diego St.","MWC",21977,"2015-16"
"San Francisco","WCC",21979,"2015-16"
"San Jose St.","MWC",21980,"2015-16"
"Santa Clara","WCC",21981,"2015-16"
"Savannah St.","MEAC",21982,"2015-16"
"Seattle U","WAC",22068,"2015-16"
"Seton Hall","Big East",21983,"2015-16"
"Siena","MAAC",21984,"2015-16"
"South Alabama","Sun Belt",21985,"2015-16"
"South Carolina","SEC",21987,"2015-16"
"South Carolina St.","MEAC",21986,"2015-16"
"South Dakota","Summit League",21989,"2015-16"
"South Dakota St.","Summit League",21988,"2015-16"
"South Fla.","AAC",21990,"2015-16"
"Southeast Mo. St.","OVC",21991,"2015-16"
"Southeastern La.","Southland",21992,"2015-16"
"Southern California","Pac-12",21993,"2015-16"
"Southern Ill.","MVC",21994,"2015-16"
"Southern Miss.","C-USA",21997,"2015-16"
"Southern U.","SWAC",21998,"2015-16"
"Southern Utah","Big Sky",21999,"2015-16"
"St. Bonaventure","Atlantic 10",21967,"2015-16"
"St. Francis Brooklyn","NEC",21968,"2015-16"
"St. John's (NY)","Big East",21970,"2015-16"
"Stanford","Pac-12",22003,"2015-16"
"Stetson","ASUN",22005,"2015-16"
"Stony Brook","America East",22006,"2015-16"
"Syracuse","ACC",22007,"2015-16"
"TCU","Big 12",22015,"2015-16"
"Temple","AAC",22008,"2015-16"
"Tennessee","SEC",22012,"2015-16"
"Tennessee St.","OVC",22009,"2015-16"
"Tennessee Tech","OVC",22010,"2015-16"
"Texas","Big 12",22019,"2015-16"
"Texas A&M","SEC",22014,"2015-16"
"Texas Southern","SWAC",22016,"2015-16"
"Texas St.","Sun Belt",22001,"2015-16"
"Texas Tech","Big 12",22017,"2015-16"
"The Citadel","SoCon",21784,"2015-16"
"Toledo","MAC",22022,"2015-16"
"Towson","CAA",22023,"2015-16"
"Troy","Sun Belt",22024,"2015-16"
"Tulane","AAC",22025,"2015-16"
"Tulsa","AAC",22026,"2015-16"
"UAB","C-USA",21736,"2015-16"
"UAlbany","America East",21737,"2015-16"
"UC Davis","Big West",21773,"2015-16"
"UC Irvine","Big West",21774,"2015-16"
"UC Riverside","Big West",21776,"2015-16"
"UC Santa Barbara","Big West",21771,"2015-16"
"UCF","AAC",21780,"2015-16"
"UCLA","Pac-12",21775,"2015-16"
"UConn","AAC",21792,"2015-16"
"UIC","Horizon",21846,"2015-16"
"UIW","Southland",22073,"2015-16"
"ULM","Sun Belt",21927,"2015-16"
"UMBC","America East",21880,"2015-16"
"UMES","MEAC",21882,"2015-16"
"UMass Lowell","America East",21871,"2015-16"
"UNC Asheville","Big South",21904,"2015-16"
"UNC Greensboro","SoCon",21907,"2015-16"
"UNCW","CAA",21908,"2015-16"
"UNI","MVC",21932,"2015-16"
"UNLV","MWC",21911,"2015-16"
"USC Upstate","Big South",22075,"2015-16"
"UT Arlington","Sun Belt",22018,"2015-16"
"UT Martin","OVC",22013,"2015-16"
"UTEP","C-USA",22020,"2015-16"
"UTRGV","WAC",21947,"2015-16"
"UTSA","C-USA",22021,"2015-16"
"Utah","Pac-12",22031,"2015-16"
"Utah St.","MWC",22030,"2015-16"
"Utah Valley","WAC",22081,"2015-16"
"VCU","Atlantic 10",22036,"2015-16"
"VMI","SoCon",22037,"2015-16"
"Valparaiso","MVC",22032,"2015-16"
"Vanderbilt","SEC",22033,"2015-16"
"Vermont","America East",22034,"2015-16"
"Villanova","Big East",22035,"2015-16"
"Virginia","ACC",22039,"2015-16"
"Virginia Tech","ACC",22038,"2015-16"
"Wagner","NEC",22040,"2015-16"
"Wake Forest","ACC",22041,"2015-16"
"Washington","Pac-12",22043,"2015-16"
"Washington St.","Pac-12",22042,"2015-16"
"Weber St.","Big Sky",22044,"2015-16"
"West Virginia","Big 12",22045,"2015-16"
"Western Caro.","SoCon",22046,"2015-16"
"Western Ill.","Summit League",22047,"2015-16"
"Western Ky.","C-USA",22048,"2015-16"
"Western Mich.","MAC",22049,"2015-16"
"Wichita St.","AAC",22050,"2015-16"
"William & Mary","CAA",22051,"2015-16"
"Winthrop","Big South",22052,"2015-16"
"Wisconsin","Big Ten",22054,"2015-16"
"Wofford","SoCon",22074,"2015-16"
"Wright St.","Horizon",22056,"2015-16"
"Wyoming","MWC",22057,"2015-16"
"Xavier","Big East",22058,"2015-16"
"Yale","Ivy League",22059,"2015-16"
"Youngstown St.","Horizon",22060,"2015-16"
"A&M-Corpus Christi","Southland",84290,"2014-15"
"Abilene Christian","Southland",83943,"2014-15"
"Air Force","MWC",84239,"2014-15"
"Akron","MAC",83944,"2014-15"
"Alabama","SEC",83947,"2014-15"
"Alabama A&M","SWAC",83945,"2014-15"
"Alabama St.","SWAC",83946,"2014-15"
"Alcorn","SWAC",83950,"2014-15"
"American","Patriot",83951,"2014-15"
"App State","Sun Belt",83952,"2014-15"
"Arizona","Pac-12",83954,"2014-15"
"Arizona St.","Pac-12",83953,"2014-15"
"Ark.-Pine Bluff","SWAC",84281,"2014-15"
"Arkansas","SEC",83956,"2014-15"
"Arkansas St.","Sun Belt",83955,"2014-15"
"Army West Point","Patriot",84240,"2014-15"
"Auburn","SEC",83958,"2014-15"
"Austin Peay","OVC",83959,"2014-15"
"BYU","WCC",83970,"2014-15"
"Ball St.","MAC",83960,"2014-15"
"Baylor","Big 12",83962,"2014-15"
"Belmont","OVC",84288,"2014-15"
"Bethune-Cookman","MEAC",83963,"2014-15"
"Binghamton","America East",83964,"2014-15"
"Boise St.","MWC",83965,"2014-15"
"Boston College","ACC",83966,"2014-15"
"Boston U.","Patriot",83967,"2014-15"
"Bowling Green","MAC",83968,"2014-15"
"Bradley","MVC",83969,"2014-15"
"Brown","Ivy League",83971,"2014-15"
"Bryant","NEC",83972,"2014-15"
"Bucknell","Patriot",83973,"2014-15"
"Buffalo","MAC",83974,"2014-15"
"Butler","Big East",83975,"2014-15"
"CSU Bakersfield","WAC",83977,"2014-15"
"CSUN","Big West",83981,"2014-15"
"Cal Poly","Big West",83976,"2014-15"
"Cal St. Fullerton","Big West",83979,"2014-15"
"California","Pac-12",83984,"2014-15"
"Campbell","Big South",83989,"2014-15"
"Canisius","MAAC",83990,"2014-15"
"Central Ark.","Southland",84273,"2014-15"
"Central Conn. St.","NEC",83991,"2014-15"
"Central Mich.","MAC",83993,"2014-15"
"Charleston So.","Big South",83961,"2014-15"
"Charlotte","C-USA",84118,"2014-15"
"Chattanooga","SoCon",84223,"2014-15"
"Chicago St.","WAC",83994,"2014-15"
"Cincinnati","AAC",83995,"2014-15"
"Clemson","ACC",83997,"2014-15"
"Cleveland St.","Horizon",83998,"2014-15"
"Coastal Carolina","Sun Belt",83999,"2014-15"
"Col. of Charleston","CAA",84274,"2014-15"
"Colgate","Patriot",84000,"2014-15"
"Colorado","Pac-12",84002,"2014-15"
"Colorado St.","MWC",84001,"2014-15"
"Columbia","Ivy League",84003,"2014-15"
"Coppin St.","MEAC",84005,"2014-15"
"Cornell","Ivy League",84006,"2014-15"
"Creighton","Big East",84007,"2014-15"
"Dartmouth","Ivy League",84008,"2014-15"
"Davidson","Atlantic 10",84009,"2014-15"
"Dayton","Atlantic 10",84010,"2014-15"
"DePaul","Big East",84011,"2014-15"
"Delaware","CAA",84013,"2014-15"
"Delaware St.","MEAC",84012,"2014-15"
"Denver","Summit League",84014,"2014-15"
"Detroit Mercy","Horizon",84015,"2014-15"
"Drake","MVC",84016,"2014-15"
"Drexel","CAA",84017,"2014-15"
"Duke","ACC",84018,"2014-15"
"Duquesne","Atlantic 10",84019,"2014-15"
"ETSU","SoCon",84021,"2014-15"
"East Carolina","AAC",84020,"2014-15"
"Eastern Ill.","OVC",84022,"2014-15"
"Eastern Ky.","OVC",84023,"2014-15"
"Eastern Mich.","MAC",84024,"2014-15"
"Eastern Wash.","Big Sky",84025,"2014-15"
"Elon","CAA",84275,"2014-15"
"Evansville","MVC",84026,"2014-15"
"FGCU","ASUN",84292,"2014-15"
"FIU","C-USA",84031,"2014-15"
"Fairfield","MAAC",84027,"2014-15"
"Fairleigh Dickinson","NEC",84028,"2014-15"
"Fla. Atlantic","C-USA",84030,"2014-15"
"Florida","SEC",84033,"2014-15"
"Florida A&M","MEAC",84029,"2014-15"
"Florida St.","ACC",84032,"2014-15"
"Fordham","Atlantic 10",84034,"2014-15"
"Fresno St.","MWC",83978,"2014-15"
"Furman","SoCon",84035,"2014-15"
"Ga. Southern","Sun Belt",84039,"2014-15"
"Gardner-Webb","Big South",84276,"2014-15"
"George Mason","Atlantic 10",84036,"2014-15"
"George Washington","Atlantic 10",84037,"2014-15"
"Georgetown","Big East",84038,"2014-15"
"Georgia","SEC",84042,"2014-15"
"Georgia St.","Sun Belt",84040,"2014-15"
"Georgia Tech","ACC",84041,"2014-15"
"Gonzaga","WCC",84043,"2014-15"
"Grambling","SWAC",84044,"2014-15"
"Grand Canyon","WAC",84277,"2014-15"
"Green Bay","Horizon",84265,"2014-15"
"Hampton","Big South",84045,"2014-15"
"Hartford","America East",84046,"2014-15"
"Harvard","Ivy League",84047,"2014-15"
"Hawaii","Big West",84048,"2014-15"
"High Point","Big South",84289,"2014-15"
"Hofstra","CAA",84049,"2014-15"
"Holy Cross","Patriot",84050,"2014-15"
"Houston","AAC",84052,"2014-15"
"Houston Christian","Southland",84051,"2014-15"
"Howard","MEAC",84053,"2014-15"
"IUPUI","Horizon",84282,"2014-15"
"Idaho","Big Sky",84055,"2014-15"
"Idaho St.","Big Sky",84054,"2014-15"
"Illinois","Big Ten",84057,"2014-15"
"Illinois St.","MVC",84056,"2014-15"
"Indiana","Big Ten",84060,"2014-15"
"Indiana St.","MVC",84059,"2014-15"
"Iona","MAAC",84062,"2014-15"
"Iowa","Big Ten",84064,"2014-15"
"Iowa St.","Big 12",84063,"2014-15"
"Jackson St.","SWAC",84065,"2014-15"
"Jacksonville","ASUN",84067,"2014-15"
"Jacksonville St.","OVC",84066,"2014-15"
"James Madison","CAA",84068,"2014-15"
"Kansas","Big 12",84070,"2014-15"
"Kansas City","WAC",84283,"2014-15"
"Kansas St.","Big 12",84069,"2014-15"
"Kennesaw St.","ASUN",84278,"2014-15"
"Kent St.","MAC",84071,"2014-15"
"Kentucky","SEC",84072,"2014-15"
"LIU","NEC",84078,"2014-15"
"LMU (CA)","WCC",84085,"2014-15"
"LSU","SEC",84080,"2014-15"
"La Salle","Atlantic 10",84073,"2014-15"
"Lafayette","Patriot",84074,"2014-15"
"Lamar University","Southland",84075,"2014-15"
"Lehigh","Patriot",84076,"2014-15"
"Liberty","ASUN",84077,"2014-15"
"Lipscomb","ASUN",84291,"2014-15"
"Little Rock","Sun Belt",83957,"2014-15"
"Long Beach St.","Big West",83980,"2014-15"
"Longwood","Big South",84079,"2014-15"
"Louisiana","Sun Belt",84214,"2014-15"
"Louisiana Tech","C-USA",84081,"2014-15"
"Louisville","ACC",84082,"2014-15"
"Loyola Chicago","MVC",84086,"2014-15"
"Loyola Maryland","Patriot",84084,"2014-15"
"Maine","America East",84087,"2014-15"
"Manhattan","MAAC",84088,"2014-15"
"Marist","MAAC",84089,"2014-15"
"Marquette","Big East",84090,"2014-15"
"Marshall","C-USA",84091,"2014-15"
"Maryland","Big Ten",84093,"2014-15"
"Massachusetts","Atlantic 10",84095,"2014-15"
"McNeese","Southland",84096,"2014-15"
"Memphis","AAC",84097,"2014-15"
"Mercer","SoCon",84098,"2014-15"
"Miami (FL)","ACC",84100,"2014-15"
"Miami (OH)","MAC",84099,"2014-15"
"Michigan","Big Ten",84102,"2014-15"
"Michigan St.","Big Ten",84101,"2014-15"
"Middle Tenn.","C-USA",84103,"2014-15"
"Milwaukee","Horizon",84267,"2014-15"
"Minnesota","Big Ten",84104,"2014-15"
"Mississippi St.","SEC",84105,"2014-15"
"Mississippi Val.","SWAC",84106,"2014-15"
"Missouri","SEC",84108,"2014-15"
"Missouri St.","MVC",84212,"2014-15"
"Monmouth","MAAC",84109,"2014-15"
"Montana","Big Sky",84111,"2014-15"
"Montana St.","Big Sky",84110,"2014-15"
"Morehead St.","OVC",84112,"2014-15"
"Morgan St.","MEAC",84113,"2014-15"
"Mount St. Mary's","NEC",84114,"2014-15"
"Murray St.","OVC",84115,"2014-15"
"N.C. A&T","MEAC",84133,"2014-15"
"N.C. Central","MEAC",84134,"2014-15"
"NC State","ACC",84135,"2014-15"
"NIU","MAC",84143,"2014-15"
"NJIT","ASUN",84126,"2014-15"
"Navy","Patriot",84241,"2014-15"
"Nebraska","Big Ten",84121,"2014-15"
"Nevada","MWC",84124,"2014-15"
"New Hampshire","America East",84125,"2014-15"
"New Mexico","MWC",84128,"2014-15"
"New Mexico St.","WAC",84127,"2014-15"
"New Orleans","Southland",84129,"2014-15"
"Niagara","MAAC",84130,"2014-15"
"Nicholls","Southland",84131,"2014-15"
"Norfolk St.","MEAC",84132,"2014-15"
"North Carolina","ACC",84117,"2014-15"
"North Dakota","Summit League",84137,"2014-15"
"North Dakota St.","Summit League",84136,"2014-15"
"North Florida","ASUN",84284,"2014-15"
"North Texas","C-USA",84138,"2014-15"
"Northeastern","CAA",84140,"2014-15"
"Northern Ariz.","Big Sky",84141,"2014-15"
"Northern Colo.","Big Sky",84142,"2014-15"
"Northern Ky.","Horizon",84145,"2014-15"
"Northwestern","Big Ten",84147,"2014-15"
"Northwestern St.","Southland",84146,"2014-15"
"Notre Dame","ACC",84148,"2014-15"
"Oakland","Horizon",84149,"2014-15"
"Ohio","MAC",84151,"2014-15"
"Ohio St.","Big Ten",84150,"2014-15"
"Oklahoma","Big 12",84153,"2014-15"
"Oklahoma St.","Big 12",84152,"2014-15"
"Old Dominion","C-USA",84154,"2014-15"
"Ole Miss","SEC",84107,"2014-15"
"Omaha","Summit League",84122,"2014-15"
"Oral Roberts","Summit League",84155,"2014-15"
"Oregon","Pac-12",84157,"2014-15"
"Oregon St.","Pac-12",84156,"2014-15"
"Pacific","WCC",84158,"2014-15"
"Penn","Ivy League",84161,"2014-15"
"Penn St.","Big Ten",84160,"2014-15"
"Pepperdine","WCC",84162,"2014-15"
"Pittsburgh","ACC",84163,"2014-15"
"Portland","WCC",84165,"2014-15"
"Portland St.","Big Sky",84164,"2014-15"
"Prairie View","SWAC",84166,"2014-15"
"Presbyterian","Big South",84279,"2014-15"
"Princeton","Ivy League",84167,"2014-15"
"Providence","Big East",84168,"2014-15"
"Purdue","Big Ten",84169,"2014-15"
"Purdue Fort Wayne","Summit League",84061,"2014-15"
"Quinnipiac","MAAC",84170,"2014-15"
"Radford","Big South",84171,"2014-15"
"Rhode Island","Atlantic 10",84172,"2014-15"
"Rice","C-USA",84173,"2014-15"
"Richmond","Atlantic 10",84174,"2014-15"
"Rider","MAAC",84175,"2014-15"
"Robert Morris","NEC",84176,"2014-15"
"Rutgers","Big Ten",84177,"2014-15"
"SFA","Southland",84216,"2014-15"
"SIUE","OVC",84207,"2014-15"
"SMU","AAC",84208,"2014-15"
"Sacramento St.","Big Sky",83982,"2014-15"
"Sacred Heart","NEC",84178,"2014-15"
"Saint Francis (PA)","NEC",84181,"2014-15"
"Saint Joseph's","Atlantic 10",84183,"2014-15"
"Saint Louis","Atlantic 10",84184,"2014-15"
"Saint Mary's (CA)","WCC",84185,"2014-15"
"Saint Peter's","MAAC",84186,"2014-15"
"Sam Houston","Southland",84187,"2014-15"
"Samford","SoCon",84188,"2014-15"
"San Diego","WCC",84190,"2014-15"
"San Diego St.","MWC",84189,"2014-15"
"San Francisco","WCC",84191,"2014-15"
"San Jose St.","MWC",84192,"2014-15"
"Santa Clara","WCC",84193,"2014-15"
"Savannah St.","MEAC",84194,"2014-15"
"Seattle U","WAC",84280,"2014-15"
"Seton Hall","Big East",84195,"2014-15"
"Siena","MAAC",84196,"2014-15"
"South Alabama","Sun Belt",84197,"2014-15"
"South Carolina","SEC",84199,"2014-15"
"South Carolina St.","MEAC",84198,"2014-15"
"South Dakota","Summit League",84201,"2014-15"
"South Dakota St.","Summit League",84200,"2014-15"
"South Fla.","AAC",84202,"2014-15"
"Southeast Mo. St.","OVC",84203,"2014-15"
"Southeastern La.","Southland",84204,"2014-15"
"Southern California","Pac-12",84205,"2014-15"
"Southern Ill.","MVC",84206,"2014-15"
"Southern Miss.","C-USA",84209,"2014-15"
"Southern U.","SWAC",84210,"2014-15"
"Southern Utah","Big Sky",84211,"2014-15"
"St. Bonaventure","Atlantic 10",84179,"2014-15"
"St. Francis Brooklyn","NEC",84180,"2014-15"
"St. John's (NY)","Big East",84182,"2014-15"
"Stanford","Pac-12",84215,"2014-15"
"Stetson","ASUN",84217,"2014-15"
"Stony Brook","America East",84218,"2014-15"
"Syracuse","ACC",84219,"2014-15"
"TCU","Big 12",84227,"2014-15"
"Temple","AAC",84220,"2014-15"
"Tennessee","SEC",84224,"2014-15"
"Tennessee St.","OVC",84221,"2014-15"
"Tennessee Tech","OVC",84222,"2014-15"
"Texas","Big 12",84231,"2014-15"
"Texas A&M","SEC",84226,"2014-15"
"Texas Southern","SWAC",84228,"2014-15"
"Texas St.","Sun Belt",84213,"2014-15"
"Texas Tech","Big 12",84229,"2014-15"
"The Citadel","SoCon",83996,"2014-15"
"Toledo","MAC",84234,"2014-15"
"Towson","CAA",84235,"2014-15"
"Troy","Sun Belt",84236,"2014-15"
"Tulane","AAC",84237,"2014-15"
"Tulsa","AAC",84238,"2014-15"
"UAB","C-USA",83948,"2014-15"
"UAlbany","America East",83949,"2014-15"
"UC Davis","Big West",83985,"2014-15"
"UC Irvine","Big West",83986,"2014-15"
"UC Riverside","Big West",83988,"2014-15"
"UC Santa Barbara","Big West",83983,"2014-15"
"UCF","AAC",83992,"2014-15"
"UCLA","Pac-12",83987,"2014-15"
"UConn","AAC",84004,"2014-15"
"UIC","Horizon",84058,"2014-15"
"UIW","Southland",84285,"2014-15"
"ULM","Sun Belt",84139,"2014-15"
"UMBC","America East",84092,"2014-15"
"UMES","MEAC",84094,"2014-15"
"UMass Lowell","America East",84083,"2014-15"
"UNC Asheville","Big South",84116,"2014-15"
"UNC Greensboro","SoCon",84119,"2014-15"
"UNCW","CAA",84120,"2014-15"
"UNI","MVC",84144,"2014-15"
"UNLV","MWC",84123,"2014-15"
"USC Upstate","Big South",84287,"2014-15"
"UT Arlington","Sun Belt",84230,"2014-15"
"UT Martin","OVC",84225,"2014-15"
"UTEP","C-USA",84232,"2014-15"
"UTRGV","WAC",84159,"2014-15"
"UTSA","C-USA",84233,"2014-15"
"Utah","Pac-12",84243,"2014-15"
"Utah St.","MWC",84242,"2014-15"
"Utah Valley","WAC",84293,"2014-15"
"VCU","Atlantic 10",84248,"2014-15"
"VMI","SoCon",84249,"2014-15"
"Valparaiso","MVC",84244,"2014-15"
"Vanderbilt","SEC",84245,"2014-15"
"Vermont","America East",84246,"2014-15"
"Villanova","Big East",84247,"2014-15"
"Virginia","ACC",84251,"2014-15"
"Virginia Tech","ACC",84250,"2014-15"
"Wagner","NEC",84252,"2014-15"
"Wake Forest","ACC",84253,"2014-15"
"Washington","Pac-12",84255,"2014-15"
"Washington St.","Pac-12",84254,"2014-15"
"Weber St.","Big Sky",84256,"2014-15"
"West Virginia","Big 12",84257,"2014-15"
"Western Caro.","SoCon",84258,"2014-15"
"Western Ill.","Summit League",84259,"2014-15"
"Western Ky.","C-USA",84260,"2014-15"
"Western Mich.","MAC",84261,"2014-15"
"Wichita St.","AAC",84262,"2014-15"
"William & Mary","CAA",84263,"2014-15"
"Winthrop","Big South",84264,"2014-15"
"Wisconsin","Big Ten",84266,"2014-15"
"Wofford","SoCon",84286,"2014-15"
"Wright St.","Horizon",84268,"2014-15"
"Wyoming","MWC",84269,"2014-15"
"Xavier","Big East",84270,"2014-15"
"Yale","Ivy League",84271,"2014-15"
"Youngstown St.","Horizon",84272,"2014-15"
"A&M-Corpus Christi","Southland",102770,"2013-14"
"Abilene Christian","Southland",102423,"2013-14"
"Air Force","MWC",102719,"2013-14"
"Akron","MAC",102424,"2013-14"
"Alabama","SEC",102427,"2013-14"
"Alabama A&M","SWAC",102425,"2013-14"
"Alabama St.","SWAC",102426,"2013-14"
"Alcorn","SWAC",102430,"2013-14"
"American","Patriot",102431,"2013-14"
"App State","Sun Belt",102432,"2013-14"
"Arizona","Pac-12",102434,"2013-14"
"Arizona St.","Pac-12",102433,"2013-14"
"Ark.-Pine Bluff","SWAC",102761,"2013-14"
"Arkansas","SEC",102436,"2013-14"
"Arkansas St.","Sun Belt",102435,"2013-14"
"Army West Point","Patriot",102720,"2013-14"
"Auburn","SEC",102438,"2013-14"
"Austin Peay","OVC",102439,"2013-14"
"BYU","WCC",102450,"2013-14"
"Ball St.","MAC",102440,"2013-14"
"Baylor","Big 12",102442,"2013-14"
"Belmont","OVC",102768,"2013-14"
"Bethune-Cookman","MEAC",102443,"2013-14"
"Binghamton","America East",102444,"2013-14"
"Boise St.","MWC",102445,"2013-14"
"Boston College","ACC",102446,"2013-14"
"Boston U.","Patriot",102447,"2013-14"
"Bowling Green","MAC",102448,"2013-14"
"Bradley","MVC",102449,"2013-14"
"Brown","Ivy League",102451,"2013-14"
"Bryant","NEC",102452,"2013-14"
"Bucknell","Patriot",102453,"2013-14"
"Buffalo","MAC",102454,"2013-14"
"Butler","Big East",102455,"2013-14"
"CSU Bakersfield","WAC",102457,"2013-14"
"CSUN","Big West",102461,"2013-14"
"Cal Poly","Big West",102456,"2013-14"
"Cal St. Fullerton","Big West",102459,"2013-14"
"California","Pac-12",102464,"2013-14"
"Campbell","Big South",102469,"2013-14"
"Canisius","MAAC",102470,"2013-14"
"Central Ark.","Southland",102753,"2013-14"
"Central Conn. St.","NEC",102471,"2013-14"
"Central Mich.","MAC",102473,"2013-14"
"Charleston So.","Big South",102441,"2013-14"
"Charlotte","C-USA",102598,"2013-14"
"Chattanooga","SoCon",102703,"2013-14"
"Chicago St.","WAC",102474,"2013-14"
"Cincinnati","AAC",102475,"2013-14"
"Clemson","ACC",102477,"2013-14"
"Cleveland St.","Horizon",102478,"2013-14"
"Coastal Carolina","Sun Belt",102479,"2013-14"
"Col. of Charleston","CAA",102754,"2013-14"
"Colgate","Patriot",102480,"2013-14"
"Colorado","Pac-12",102482,"2013-14"
"Colorado St.","MWC",102481,"2013-14"
"Columbia","Ivy League",102483,"2013-14"
"Coppin St.","MEAC",102485,"2013-14"
"Cornell","Ivy League",102486,"2013-14"
"Creighton","Big East",102487,"2013-14"
"Dartmouth","Ivy League",102488,"2013-14"
"Davidson","Atlantic 10",102489,"2013-14"
